date,event_count,severity,sentiment_score,impact_score,event_weight,event_type,affected_product,direction,title
2/1/2023,35,8,0.152925408,0.26610291,0.1605,earnings_miss,General,HIGH,Apple earnings will be the latest sign the tech industry is coming back to Earth
2/2/2023,59,7,0.023412698,0.266097695,0.1622,earnings_miss,General,HIGH,Apple (AAPL) Misses Q1 Earnings and Revenue Estimates
2/3/2023,73,6,0.35625,0.26608932,0.1625,earnings_miss,General,LOW,Apple Stock Turns Higher As iPhone Outlook Offsets Rare Earnings Miss From China Disruptions
2/4/2023,0,0,0,0,0,0,0,0,0
2/5/2023,0,0,0,0,0,0,0,0,0
2/6/2023,20,8,0.154192299,0.277190983,0.1645,earnings_miss,General,HIGH,"Amazon, Alphabet, Apple, Meta and Microsoft are part of Zacks Earnings Preview"
2/7/2023,18,8,0.240277778,0.274550676,0.1645,earnings_miss,General,LOW,The 3 Best Forever Stocks to Buy for February 2023
2/8/2023,24,8,0.245,0.263929874,0.1638,earnings_miss,General,LOW,Apple Revenue Declines for the First Time Since 2019. Time to Sell?
2/9/2023,13,8,-0.069642857,0.27474007,0.1655,earnings_miss,iPhone,NEUTRAL,Smartphone Sales Are Peaking. Here's Why Apple Doesn't Really Care
2/10/2023,21,8,0.073015873,0.277365446,0.1585,general,General,HIGH,3 Metaverse Stocks to Buy Right Now
2/11/2023,0,0,0,0,0,0,0,0,0
2/12/2023,0,0,0,0,0,0,0,0,0
2/13/2023,14,8,0.174375,0.26570791,0.1609,supply_chain,General,NEUTRAL,"Apple Supplier Salcomp To Expand Workforce In India, Reduce Dependence On China"
2/14/2023,23,8,0.139880952,0.26570791,0.1659,earnings_miss,General,HIGH,"Why Apple, LVMH, and PepsiCo Are No-Brainer Buys Right Now"
2/15/2023,26,8,0.201666667,0.275752395,0.1643,earnings_beat,General,LOW,Stock market today: Dow ekes out win after cutting losses as tech reigns supreme
2/16/2023,18,6,0.173653199,0.274550676,0.1677,earnings_miss,General,LOW,"Streaming wars: Key takeaways from Netflix, Apple, Paramount and Disney earnings"
2/17/2023,16,0,0,0.274217248,0.1603,general,General,LOW,Interview With David Rolfe of Wedgewood Partners
2/18/2023,0,0,0,0,0,0,0,0,0
2/19/2023,0,0,0,0,0,0,0,0,0
2/20/2023,0,0,0,0,0,0,0,0,0
2/21/2023,13,6,0.198922668,0.265985101,0.1681,earnings_miss,Services,NEUTRAL,"Apple TV+ reports stalling U.S. adoption, subscriptions"
2/22/2023,16,6,0.10177139,0.265349805,0.1684,earnings_miss,Services,NEUTRAL,Apple TV+ growth has 'flat-lined' as users say service lacks value: UBS
2/23/2023,18,2,0.071428571,0.27874279,0.1627,general,General,LOW,"Have $1,000? 2 Warren Buffett Stocks to Buy"
2/24/2023,19,5,0.136363636,0.277365446,0.1628,general,General,HIGH,"This Supercharged Nasdaq Stock Is Up 35% in 2023, But Is It a Buy?"
2/25/2023,0,0,0,0,0,0,0,0,0
2/26/2023,0,0,0,0,0,0,0,0,0
2/27/2023,21,6,0.032966024,0.277365446,0.1637,general,General,NEUTRAL,Why Jeff Bezos and other billionaires want NFL teams
2/28/2023,23,8,0.004318182,0.274550676,0.1664,supply_chain,iPhone,LOW,Apple supplier Foxlink unlikely to resume full India operations for two months-source
3/1/2023,17,8,0.073674242,0.265985101,0.1659,supply_chain,iPhone,NEUTRAL,QCOM Notches Up Despite Potentially Losing Apple’s Business
3/2/2023,0,0,0,0,0,0,0,0,0
3/3/2023,0,0,0,0,0,0,0,0,0
3/4/2023,0,0,0,0,0,0,0,0,0
3/5/2023,0,0,0,0,0,0,0,0,0
3/6/2023,0,0,0,0,0,0,0,0,0
3/7/2023,0,0,0,0,0,0,0,0,0
3/8/2023,0,0,0,0,0,0,0,0,0
3/9/2023,0,0,0,0,0,0,0,0,0
3/10/2023,0,0,0,0,0,0,0,0,0
3/11/2023,0,0,0,0,0,0,0,0,0
3/12/2023,0,0,0,0,0,0,0,0,0
3/13/2023,0,0,0,0,0,0,0,0,0
3/14/2023,0,0,0,0,0,0,0,0,0
3/15/2023,0,0,0,0,0,0,0,0,0
3/16/2023,0,0,0,0,0,0,0,0,0
3/17/2023,0,0,0,0,0,0,0,0,0
3/18/2023,0,0,0,0,0,0,0,0,0
3/19/2023,0,0,0,0,0,0,0,0,0
3/20/2023,0,0,0,0,0,0,0,0,0
3/21/2023,0,0,0,0,0,0,0,0,0
3/22/2023,0,0,0,0,0,0,0,0,0
3/23/2023,0,0,0,0,0,0,0,0,0
3/24/2023,0,0,0,0,0,0,0,0,0
3/25/2023,0,0,0,0,0,0,0,0,0
3/26/2023,0,0,0,0,0,0,0,0,0
3/27/2023,0,0,0,0,0,0,0,0,0
3/28/2023,0,0,0,0,0,0,0,0,0
3/29/2023,0,0,0,0,0,0,0,0,0
3/30/2023,18,8,0.063636364,0.265039057,0.1676,legal,General,HIGH,Apple wins U.S. appeal over patents in $502 million VirnetX verdict
3/31/2023,28,8,0.05,0.265039057,0.1683,legal,General,HIGH,Apple wins reversal of $502 mln VirnetX patent infringement verdict
4/1/2023,0,0,0,0,0,0,0,0,0
4/2/2023,0,0,0,0,0,0,0,0,0
4/3/2023,22,8,0.004747475,0.262837917,0.1718,analyst_downgrade,General,NEUTRAL,Google needs a 'stronger leader': Analyst
4/4/2023,20,6.5,0.110606061,0.26371488,0.1694,legal,General,LOW,Apple Music trademark application blocked by U.S. appeals court
4/5/2023,32,8,0.119162826,0.265039057,0.1728,analyst_downgrade,General,HIGH,Analysts anticipate Apple to be impacted by consumer slowdown in second-half of 2023
4/6/2023,25,8,-0.016233766,0.268903315,0.1704,analyst_upgrade,General,LOW,"A.I. the 'soup du jour' amid Meta's 'year of efficiency', analyst says"
4/7/2023,0,0,0,0,0,0,0,0,0
4/8/2023,0,0,0,0,0,0,0,0,0
4/9/2023,0,0,0,0,0,0,0,0,0
4/10/2023,32,8,-0.083333333,0.265552908,0.1728,earnings_miss,General,LOW,Stick With Apple Despite Its Checkered News and Checkered Outlook
4/11/2023,22,2,0.0375,0.268903315,0.1712,supply_chain,Services,NEUTRAL,"Apple says issues with Music app resolved, other services back up"
4/12/2023,22,6,0.2,0.266501218,0.175,analyst_downgrade,iPhone,HIGH,"Apple iPhone Design Change Will Hurt Cirrus Logic, Says Analyst"
4/13/2023,30,8,0.15,0.265552908,0.1719,analyst_upgrade,General,NEUTRAL,"2 Growth Stocks With 113% and 243% Upside to Buy Now, According to Wall Street"
4/14/2023,15,8,0.216121701,0.265039057,0.1754,analyst_downgrade,General,NEUTRAL,Why Apple Inc. (NASDAQ:AAPL) Could Be Worth Watching
4/15/2023,0,0,0,0,0,0,0,0,0
4/16/2023,0,0,0,0,0,0,0,0,0
4/17/2023,43,8,0.079889807,0.268903315,0.173,general,General,HIGH,The 7 Best Growth Stocks to Buy in the Gaming Sector
4/18/2023,37,6,0.141003788,0.269224077,0.1731,general,General,HIGH,TIMELINE-From iPhone 3G to first retail store: Apple's 15-year journey in India
4/19/2023,28,8,0.140669856,0.268903315,0.1746,legal,General,LOW,"Meta Prepares For Further Job Cuts, Google To Allow Developers To Use Alternative Payment Options, Intel Ditches Production Of Bitcoin Mining Chip: Today's Top Stories"
4/20/2023,19,8,0,0.264507949,0.1744,legal,General,LOW,"When Apple Comes Calling, ‘It’s the Kiss of Death’"
4/21/2023,21,2,0.025,0.268903315,0.174,general,General,NEUTRAL,Are There Rough Waters Ahead On Tech Earnings Calendar?
4/22/2023,0,0,0,0,0,0,0,0,0
4/23/2023,0,0,0,0,0,0,0,0,0
4/24/2023,17,6,0.129545455,0.265039057,0.1788,analyst_downgrade,iPhone,LOW,Will Apple (AAPL) be Able to Bounce Back?
4/25/2023,19,6,0.207638889,0.265039057,0.1791,analyst_downgrade,General,NEUTRAL,Here’s Why Polen Global Growth Strategy Sold Apple (AAPL)
4/26/2023,15,6,0.151146384,0.264756352,0.1927,earnings_miss,Services,HIGH,Spotify Is Still Struggling to Monetize The Music Streaming Business Despite Playing The Right Notes
4/27/2023,14,8,0.078186275,0.265009612,0.1935,earnings_miss,General,HIGH,15 Largest PC Companies in the World
4/28/2023,14,6,0.065,0.265009612,0.1935,earnings_miss,iPhone,NEUTRAL,Apple's Magnificent Growth in This Market Could Be a Game Changer in the Long Run
4/29/2023,0,0,0,0,0,0,0,0,0
4/30/2023,0,0,0,0,0,0,0,0,0
5/1/2023,24,6,0.055331089,0.265009612,0.1946,earnings_miss,General,LOW,"Amazon, Alphabet, Apple, Meta and Microsoft are part of Zacks Earnings Preview"
5/2/2023,23,6,-0.1,0.264756352,0.1953,earnings_miss,General,LOW,"Apple Earnings May Fall 10% As iPad, Mac Sales Drag"
5/3/2023,30,5,0.100399178,0.269649327,0.196,earnings_miss,General,LOW,Apple Q2 earnings: What to expect
5/4/2023,54,4.8,0.120964251,0.267795593,0.1961,earnings_miss,General,HIGH,Trending tickers: Apple | Shell | PacWest | Next
5/5/2023,68,8,0.15002405,0.267795593,0.1867,earnings_beat,iPhone,NEUTRAL,"Apple stock surges on earnings beat, strengthened iPhone sales"
5/6/2023,0,0,0,0,0,0,0,0,0
5/7/2023,0,0,0,0,0,0,0,0,0
5/8/2023,19,8,0.028055556,0.267795593,0.198,earnings_miss,General,LOW,US STOCKS-Wall Street subdued on bleak earnings ahead of inflation data
5/9/2023,19,6,0.165537919,0.265009612,0.1975,earnings_miss,General,HIGH,What Makes Apple (AAPL) the Best in the Mobile Technology Industry?
5/10/2023,19,8,0.177230378,0.263889134,0.1875,earnings_beat,General,NEUTRAL,3 Chip Stocks That Crushed Earnings and Are Just Getting Started
5/11/2023,20,3,0.2,0.26436764,0.1839,product_launch,General,LOW,Apple has its eyes on the prize
5/12/2023,16,5,0.175916667,0.265009612,0.1987,earnings_miss,General,NEUTRAL,3 Technology Stocks That Pay Strong Dividends
5/13/2023,0,0,0,0,0,0,0,0,0
5/14/2023,0,0,0,0,0,0,0,0,0
5/15/2023,14,8,0.252272727,0.267795593,0.1854,product_launch,Vision_Pro,NEUTRAL,Apple Takes New Approach With Mixed-Reality Headset
5/16/2023,14,8,0.172139498,0.269108891,0.186,product_launch,General,NEUTRAL,"Apple introduces new features for cognitive accessibility, along with Live Speech, Personal Voice, and Point and Speak in Magnifier"
5/17/2023,24,6,0.107928241,0.26436764,0.186,supply_chain,iPhone,HIGH,"The Great Wall of Apple: Despite Production Shifts, China Remains iPhone Maker's Preferred Partner"
5/18/2023,23,8,0.028125,0.265009612,0.1861,supply_chain,Vision_Pro,NEUTRAL,Apple slashes sales estimates of its headset - Bloomberg News
5/19/2023,25,8,0.1875,0.265009612,0.1864,product_launch,Services,LOW,Apple Is Reaching Deeper Into Your Pocket. Why PayPal and Other Fintechs Should Be Scared.
5/20/2023,0,0,0,0,0,0,0,0,0
5/21/2023,0,0,0,0,0,0,0,0,0
5/22/2023,26,8,0.284090909,0.265749305,0.1951,analyst_upgrade,General,LOW,"Apple, DraftKings, Nike: Top movers"
5/23/2023,8,6,0.050505051,0.265502006,0.1835,analyst_downgrade,General,NEUTRAL,4 big analyst cuts: Apple loses buy rating on slack iPhone demand
5/24/2023,4,8,0.128333333,0.265502006,0.1831,general,General,HIGH,Billionaire Cliff Asness 2023 Portfolio: Top 10 Blue Chip Value Stocks
5/25/2023,7,6,0.172282197,0.265749305,0.1835,general,General,HIGH,3 Long-Term Stocks That You Can Hold for the Long Haul
5/26/2023,4,2,0.115997024,0.265749305,0.1839,general,General,HIGH,Louis Navellier’s 2023 Portfolio: 15 Growth Stocks to Watch
5/27/2023,0,0,0,0,0,0,0,0,0
5/28/2023,0,0,0,0,0,0,0,0,0
5/29/2023,0,0,0,0,0,0,0,0,0
5/30/2023,10,2,-0.152777778,0.265749305,0.1853,general,General,NEUTRAL,Dow Jones Today: Index Down on Debt Ceiling Jitters
5/31/2023,23,8,0.029575163,0.265134275,0.1983,analyst_upgrade,General,HIGH,"Apple Supplier Foxconn Rides the AI Wave, Doubles Down on Server Business Amid ChatGPT Frenzy"
6/1/2023,34,6,0.136426768,0.265749305,0.1897,earnings_miss,General,NEUTRAL,Invest Like Warren Buffett With These 3 Stocks
6/2/2023,46,6,0.29368529,0.265134275,0.192,ceo_statement,General,LOW,"Elon Musk Praises Quality of Made in China Teslas, Exxon Eyes Double Output With New Fracking Tech, Netflix Shareholders Vote Against Fat Exec. Pay: Today's Top Stories"
6/3/2023,0,0,0,0,0,0,0,0,0
6/4/2023,0,0,0,0,0,0,0,0,0
6/5/2023,89,8,-0.021837646,0.265749305,0.1891,supply_chain,iPhone,NEUTRAL,Foxconn's May sales drop 9.5% y/y on smartphone weakness
6/6/2023,79,6,0.363724747,0.265040636,0.1934,ceo_statement,General,LOW,Apple CEO Tim Cook Talks About the 'Great Promise' of a Popular New Technology
6/7/2023,28,8,0.068181818,0.265502006,0.2011,analyst_upgrade,Vision_Pro,HIGH,Apple should buy Disney to grow the Vision Pro: Analyst
6/8/2023,32,8,0.041698232,0.265040636,0.1921,earnings_miss,General,NEUTRAL,7 Tech Stocks to Avoid Like the Plague in June
6/9/2023,19,8,0.140972222,0.265749305,0.1943,ceo_statement,General,HIGH,What Made Silver Ring Value Partners Exit its Apple (AAPL) Put Options Position?
6/10/2023,0,0,0,0,0,0,0,0,0
6/11/2023,0,0,0,0,0,0,0,0,0
6/12/2023,15,6.5,0.130189394,0.265502006,0.1916,supply_chain,General,NEUTRAL,"Apple's supply chain in China evolves as Foxconn hires, Compal invests in Vietnam and MacBook production relocates to Thailand"
6/13/2023,40,2,0.032222222,0.266033173,0.1917,general,General,NEUTRAL,"Dow Jones Today: Inflation Down, Index Up"
6/14/2023,31,8,0.033333333,0.266033173,0.1942,regulatory,App_Store,HIGH,Elon Musk and Jack Dorsey Send a Dire Warning to Apple
6/15/2023,15,6,0.07755102,0.265385717,0.1944,regulatory,App_Store,LOW,Musk takes a shot at Apple’s payment monopoly
6/16/2023,15,8,0.262085137,0.266033173,0.1942,product_launch,General,NEUTRAL,Top 7 Long-Term Investment Stocks for Future Millionaires
6/17/2023,0,0,0,0,0,0,0,0,0
6/18/2023,0,0,0,0,0,0,0,0,0
6/19/2023,0,0,0,0,0,0,0,0,0
6/20/2023,19,9,0.118055556,0.265753865,0.2044,earnings_beat,Services,LOW,7 Resilient Blue-Chip Stocks With Strong Growth Potential
6/21/2023,20,8,0.170075758,0.268270642,0.1968,product_launch,General,HIGH,Apple is plotting the death of the password
6/22/2023,11,4,0.108492823,0.265364319,0.197,regulatory,General,NEUTRAL,"Intel Voices Plans To Restructure Manufacturing Business, Bumble's BFF App, Spirit AeroSystems To Stop Work At Kansas Plant Amid Workers Strike: Today's Top Stories"
6/23/2023,20,8,0.057575758,0.266033173,0.1972,product_launch,Vision_Pro,LOW,1 Winner and 1 Loser From Apple's New Headset Rollout
6/24/2023,0,0,0,0,0,0,0,0,0
6/25/2023,0,0,0,0,0,0,0,0,0
6/26/2023,20,8,0.160405071,0.265753865,0.1986,regulatory,App_Store,HIGH,Damus Founder Now Expects Deplatforming From Apple App Store
6/27/2023,15,6,0.102651515,0.266637266,0.1991,regulatory,General,HIGH,Jack Dorsey Questions Apple's Tim Cook Over Bitcoin Support as Damus Deplatforming Looms
6/28/2023,25,6,0.095454545,0.267246068,0.1996,regulatory,General,NEUTRAL,"Stocks to Watch Wednesday: Nvidia, General Mills, AMD, Intel"
6/29/2023,30,8,0.233736559,0.265753865,0.2079,earnings_beat,General,HIGH,These 3 Companies Are Cash-Generating Machines
6/30/2023,61,6,0.013888889,0.270865023,0.2005,analyst_upgrade,General,LOW,Dow Jones Futures: Inflation Report Due As Fed Rate Hike Odds Rise; Citi Sees 27% Apple Upside
7/1/2023,0,0,0,0,0,0,0,0,0
7/2/2023,0,0,0,0,0,0,0,0,0
7/3/2023,29,7,0.083819444,0.266033173,0.2091,earnings_beat,General,LOW,U.S. stocks are muted; Nasdaq rises on Tesla's deliveries beat
7/4/2023,0,0,0,0,0,0,0,0,0
7/5/2023,22,8,0.094769585,0.267246068,0.2022,regulatory,General,NEUTRAL,Stock market today: Dow slips as Fed minutes show more hikes ahead; Meta jumps
7/6/2023,12,8,0.217888064,0.266033173,0.2024,analyst_upgrade,General,LOW,AI Seen Fueling Microsoft to $3 Trillion Value in Morgan Stanley Model
7/7/2023,19,8,0.080607413,0.266637266,0.2022,product_launch,Vision_Pro,LOW,"Apple Plans a Slow, Appointment-Only Rollout of Its $3,500 Vision Pro"
7/8/2023,0,0,0,0,0,0,0,0,0
7/9/2023,0,0,0,0,0,0,0,0,0
7/10/2023,19,8,0.215178571,0.266033173,0.204,regulatory,General,NEUTRAL,Market heavyweights dip ahead of Nasdaq 100 rebalance
7/11/2023,28,6,0.35,0.266033173,0.2044,regulatory,General,HIGH,GM is ditching Apple CarPlay &amp; dealers are reportedly concerned
7/12/2023,10,6,0.176289683,0.266033173,0.2044,regulatory,General,NEUTRAL,RPT-EXPLAINER-What is Nasdaq's special rebalancing and its impact?
7/13/2023,16,8,0.176767677,0.264573812,0.2071,supply_chain,General,NEUTRAL,13 Best Most Active Stocks to Buy Now
7/14/2023,18,6,0.168362193,0.264573812,0.2071,supply_chain,Vision_Pro,HIGH,3 Struggling Stocks to Sell in July Before They Implode
7/15/2023,0,0,0,0,0,0,0,0,0
7/16/2023,0,0,0,0,0,0,0,0,0
7/17/2023,23,6,0.033505334,0.264573812,0.2066,regulatory,General,NEUTRAL,Meta Faces Weight Cut in Nasdaq 100’s Special Rebalance
7/18/2023,17,6,0.156764069,0.264573812,0.2091,supply_chain,iPhone,HIGH,"Foxconn Invests in India, Procures $33M Equipment from Apple to Boost Local Operations"
7/19/2023,22,0,0.106089744,0.268538713,0.2079,general,General,LOW,Investors Heavily Search Apple Inc. (AAPL): Here is What You Need to Know
7/20/2023,18,8,0,0.265095621,0.2267,earnings_miss,General,LOW,Nvidia and Intel Drop After Taiwan Semi’s Earnings. Why AI Isn’t Helping All Chip Stocks.
7/21/2023,17,6,0.011437685,0.264573812,0.2082,regulatory,General,NEUTRAL,"Meta Exec Nick Clegg talks White House AI meeting, regulation"
7/22/2023,0,0,0,0,0,0,0,0,0
7/23/2023,0,0,0,0,0,0,0,0,0
7/24/2023,22,3,0.040925926,0.264573812,0.2279,earnings_miss,General,NEUTRAL,Earnings Are the Tech-Stock Rally’s Next Big Test
7/25/2023,21,8,0,0.265095621,0.2238,legal,App_Store,NEUTRAL,Apple Faces a $1 Billion UK Lawsuit Over App Store Fees
7/26/2023,21,8,0.177066966,0.264573812,0.2339,earnings_beat,General,LOW,"Meta stock gains after earnings, guidance from Facebook parent top expectations"
7/27/2023,17,8,0.132539683,0.264573812,0.2343,earnings_beat,General,HIGH,Earnings Season: 3 Upcoming Reports Investors Can't Ignore
7/28/2023,28,2,-0.017727273,0.268538713,0.2308,earnings_miss,General,NEUTRAL,"Chip stocks, Amazon &amp; Apple earnings, July jobs report: What to watch"
7/29/2023,0,0,0,0,0,0,0,0,0
7/30/2023,0,0,0,0,0,0,0,0,0
7/31/2023,36,0,0.106982872,0.264573812,0.2314,earnings_miss,General,NEUTRAL,"AMD earnings, Uber Technologies, Pfizer reports: 3 things to watch"
8/1/2023,17,8.5,0.155140693,0.264573812,0.2366,earnings_beat,Services,LOW,Amazon &amp; Apple Earnings: What to Expect
8/2/2023,18,8,0.06863008,0.264573812,0.237,earnings_beat,General,LOW,"Apple, Amazon to Report Earnings: ETFs in Spotlight"
8/3/2023,44,8,0.05,0.268834382,0.2383,earnings_beat,Services,LOW,Apple Earnings Top Street As Services Revenues Offset iPhone Slump
8/4/2023,44,8,0.132638889,0.268834382,0.2387,earnings_beat,General,LOW,Apple's Cautiously Navigating Through No Man's Land Amid A Maturing Smartphone Market And Upcoming AI Innovations
8/5/2023,0,0,0,0,0,0,0,0,0
8/6/2023,0,0,0,0,0,0,0,0,0
8/7/2023,28,8,0.297826087,0.268318892,0.24,earnings_beat,General,HIGH,Tech earnings: What investors have learned so far
8/8/2023,14,8,0.5,0.264573812,0.235,earnings_miss,General,LOW,"No longer a $3 trillion company, Apple shares keep sliding week after fiscal Q3 earnings"
8/9/2023,33,6.5,0.056182796,0.263542414,0.2368,regulatory,General,NEUTRAL,Apple Can Keep App Store Rules for Now as Top Court Spurns Epic
8/10/2023,14,8,-0.005054563,0.263542414,0.2221,general,General,NEUTRAL,10 Energy Stocks with Insider Buying
8/11/2023,21,6,0.020833333,0.263542414,0.2377,regulatory,General,HIGH,Russian ministry bans employees from using iPhones for work - Ifax
8/12/2023,0,0,0,0,0,0,0,0,0
8/13/2023,0,0,0,0,0,0,0,0,0
8/14/2023,24,2,0.25,0.274131715,0.2252,general,General,LOW,iPhone Maker Foxconn Beats Expectations. Apple Stock Edges Higher.
8/15/2023,20,8,0,0.260457933,0.2385,regulatory,General,NEUTRAL,A looming ESG crackdown
8/16/2023,14,5,0.082869458,0.272837102,0.2263,general,General,LOW,7 Stocks to Buy as Back to School Spending Increases
8/17/2023,19,2,0.116666667,0.274131715,0.227,general,General,NEUTRAL,Lowest Smartphone Sales in a Decade Could Give Apple Top Unit Sales for First Time
8/18/2023,14,6,0.309659091,0.274931163,0.2275,general,General,HIGH,Top 20 Spotify Users by Country
8/19/2023,0,0,0,0,0,0,0,0,0
8/20/2023,0,0,0,0,0,0,0,0,0
8/21/2023,21,3,0.177922078,0.278050333,0.2294,general,General,HIGH,20 Cities With The Most Hispanics
8/22/2023,20,0,0.150420875,0.27402246,0.2291,general,General,HIGH,Long-Term Returns of Carl Icahn’s 40 Activist Targets
8/23/2023,18,6,0.017647059,0.264458537,0.2434,regulatory,General,LOW,Hollywood studios publish proposal to striking writers as union slams deal
8/24/2023,25,6,0.229010204,0.263542414,0.2437,regulatory,General,HIGH,Apple now supporting California's 'Right to Repair' bill
8/25/2023,12,8,-0.072916667,0.264325798,0.2443,regulatory,General,HIGH,Big Tech companies brace for impact of EU regulations
8/26/2023,0,0,0,0,0,0,0,0,0
8/27/2023,0,0,0,0,0,0,0,0,0
8/28/2023,21,8,0.083733766,0.283168018,0.2489,regulatory,General,HIGH,Nvidia stock surge faces not-so-subtle risk from China
8/29/2023,18,6,0.069669913,0.263890356,0.2461,regulatory,General,HIGH,Hollywood strikes could have $5B+ impact on economy: Strategist
8/30/2023,26,4,0.234978355,0.26463908,0.2467,regulatory,General,NEUTRAL,"Economy: We have a ‘goldilocks scenario,’ strategist says"
8/31/2023,23,8,0.167955556,0.283802956,0.2348,general,General,HIGH,'Magnificent Seven' investing playbook: Meta stock's path to $350 probably runs through AI
9/1/2023,22,0,0.250795655,0.275559604,0.2338,general,General,NEUTRAL,100 Most Popular Songs of All Time on Spotify
9/2/2023,0,0,0,0,0,0,0,0,0
9/3/2023,0,0,0,0,0,0,0,0,0
9/4/2023,0,0,0,0,0,0,0,0,0
9/5/2023,23,5,0.010229277,0.278175175,0.2522,regulatory,General,LOW,Big Tech preparing for EU's Digital Markets Act
9/6/2023,51,6,0.5,0.278175175,0.2526,regulatory,General,LOW,Apple slides on report China bans government staff from using iPhones
9/7/2023,67,6,0.031960979,0.264325798,0.2504,regulatory,General,NEUTRAL,China moves to widen state employee iPhone curbs - sources
9/8/2023,92,8,0.015151515,0.272000104,0.2394,analyst_upgrade,General,HIGH,Tech stock valuations creating 'significant divergence' in S&amp;P 500: Strategist
9/9/2023,0,0,0,0,0,0,0,0,0
9/10/2023,0,0,0,0,0,0,0,0,0
9/11/2023,73,8,0.099770022,0.285257012,0.2433,analyst_upgrade,General,LOW,US STOCKS-Nasdaq ends sharply higher as Tesla soars on AI optimism
9/12/2023,85,8,0.139393939,0.285257012,0.2377,product_launch,General,LOW,Our Take on Apple's Wonderlust Event
9/13/2023,67,6,0.139864025,0.264001817,0.2402,analyst_upgrade,General,HIGH,My Top 3 ‘Total Return’ Picks for September 2023
9/14/2023,47,8,0.139413876,0.272877872,0.2358,product_launch,iPhone,NEUTRAL,"iPhone 15: Release date, price specs and features revealed"
9/15/2023,37,8,0.29375,0.264830351,0.2413,analyst_upgrade,General,HIGH,"1 Stock-Split AI Growth Stock With More Upside Than Apple or Tesla to Buy Now, According to Wall Street"
9/16/2023,0,0,0,0,0,0,0,0,0
9/17/2023,0,0,0,0,0,0,0,0,0
9/18/2023,5,8,0.048891869,0.265024126,0.2361,product_launch,General,HIGH,"Arm's grand debut, glee for Tesla's dojo, Oracle's dour news: Weekly tech roundup"
9/19/2023,0,0,0,0,0,0,0,0,0
9/20/2023,0,0,0,0,0,0,0,0,0
9/21/2023,0,0,0,0,0,0,0,0,0
9/22/2023,0,0,0,0,0,0,0,0,0
9/23/2023,0,0,0,0,0,0,0,0,0
9/24/2023,0,0,0,0,0,0,0,0,0
9/25/2023,0,0,0,0,0,0,0,0,0
9/26/2023,0,0,0,0,0,0,0,0,0
9/27/2023,0,0,0,0,0,0,0,0,0
9/28/2023,0,0,0,0,0,0,0,0,0
9/29/2023,0,0,0,0,0,0,0,0,0
9/30/2023,0,0,0,0,0,0,0,0,0
10/1/2023,0,0,0,0,0,0,0,0,0
10/2/2023,0,0,0,0,0,0,0,0,0
10/3/2023,0,0,0,0,0,0,0,0,0
10/4/2023,0,0,0,0,0,0,0,0,0
10/5/2023,0,0,0,0,0,0,0,0,0
10/6/2023,14,8,0.159914361,0.260026872,0.2408,product_launch,General,HIGH,Alphabet (GOOGL) Boosts Its Smartphone Offerings With Pixel 8
10/7/2023,0,0,0,0,0,0,0,0,0
10/8/2023,0,0,0,0,0,0,0,0,0
10/9/2023,23,8,0.156473214,0.262298793,0.2426,product_launch,General,NEUTRAL,Apple (AAPL) Expands Apple TV+ Portfolio With World War II Drama
10/10/2023,21,8,0.051751208,0.261769027,0.2417,analyst_downgrade,General,HIGH,Corning slashed at JPMorgan on tepid recovery: 4 big analyst cuts
10/11/2023,23,8,0.0972419,0.270282388,0.2459,legal,General,HIGH,Buyouts and Beyond: 7 Stocks Whose Only Hope Is Acquisition
10/12/2023,13,6.5,0.033901515,0.279817313,0.2443,regulatory,General,LOW,UPDATE 1-Australia unveils draft law to regulate digital payment providers
10/13/2023,23,4,0.296732955,0.262025893,0.2444,product_launch,General,NEUTRAL,Apple (AAPL) Unveils Trailer of For All Mankind Season 4
10/14/2023,0,0,0,0,0,0,0,0,0
10/15/2023,0,0,0,0,0,0,0,0,0
10/16/2023,27,6,0.045454545,0.280090213,0.2463,general,General,LOW,Microsoft Gets a Lift as Apple iPhone Sales Scrutinized
10/17/2023,18,8,0.097159091,0.261496127,0.2461,product_launch,General,LOW,Apple to offer USB-C equipped Apple Pencil with new pricing
10/18/2023,15,8,0.035781926,0.268690765,0.248,product_launch,General,NEUTRAL,7 AI Stocks That Will Change the World (and Create Many Millionaires)
10/19/2023,26,8,-0.431111111,0.276674211,0.249,earnings_miss,General,LOW,Tesla Stock Had a Horrible Day. Here’s What Comes Next.
10/20/2023,23,8,0.190257773,0.270642787,0.2493,product_launch,General,NEUTRAL,"Apple bets on theater push, starting with Scorsese film"
10/21/2023,0,0,0,0,0,0,0,0,0
10/22/2023,0,0,0,0,0,0,0,0,0
10/23/2023,34,8,0.133333333,0.286718339,0.2539,product_launch,General,NEUTRAL,Garmin (GRMN) Bolsters Smartwatch Offerings With ECG App
10/24/2023,33,8,0.012455726,0.267331958,0.2506,product_launch,Mac,LOW,UPDATE 1-Apple to hold special event on Oct. 30 dubbed 'Scary Fast'
10/25/2023,27,8,0.104040404,0.265628606,0.2507,product_launch,Vision_Pro,LOW,Apple 'Scary Fast' event preview: Everything we know so far
10/26/2023,28,6,0.045902015,0.280090213,0.2505,regulatory,General,HIGH,RPT-NEWSMAKER-Foxconn founder Terry Gou lies low in Taiwan election as China tax probe reverberates
10/27/2023,32,9,0.103240741,0.262025893,0.2518,legal,General,HIGH,Column: A big victory for an Orange County entrepreneur in his legal fight against Apple
